time,voltage,current,omega,rpm,torque,load_torque,electrical_angle_deg
0.12524999999999437,12.0,3.6383142063829137,127.5150988020166,1217.6794975915418,0.2182988523829748,0.01,0.0
0.12529999999999436,12.0,3.636907602548145,127.54310656242559,1217.9469520023833,0.2182144561528887,0.01,0.0
0.12534999999999435,12.0,3.6355016201574895,127.57110194887584,1218.2142882506228,0.21813009720944937,0.01,0.0
0.12539999999999435,12.0,3.63409625893639,127.5990849668342,1218.4815063884648,0.2180457755361834,0.01,0.0
0.12544999999999434,12.0,3.6326915186104114,127.62705562176515,1218.7486064680918,0.2179614911166247,0.01,0.0
0.12549999999999434,12.0,3.6312873989052386,127.65501391913072,1219.0155885416616,0.21787724393431432,0.01,0.0
0.12554999999999433,12.0,3.629883899546679,127.68295986439055,1219.2824526613101,0.21779303397280073,0.01,0.0
0.12559999999999433,12.0,3.62848102026066,127.71089346300187,1219.5491988791503,0.2177088612156396,0.01,0.0
0.12564999999999432,12.0,3.6270787607732315,127.73881472041946,1219.8158272472713,0.21762472564639387,0.01,0.0
0.12569999999999432,12.0,3.625677120810563,127.76672364209573,1220.08233781774,0.21754062724863377,0.01,0.0
0.1257499999999943,12.0,3.6242761000989456,127.79462023348066,1220.3487306425995,0.21745656600593674,0.01,0.0
0.1257999999999943,12.0,3.6228756983647914,127.82250450002184,1220.6150057738707,0.21737254190188748,0.01,0.0
0.1258499999999943,12.0,3.621475915334633,127.85037644716442,1220.8811632635511,0.21728855492007798,0.01,0.0
0.1258999999999943,12.0,3.620076750735125,127.8782360803512,1221.1472031636151,0.2172046050441075,0.01,0.0
0.1259499999999943,12.0,3.6186782042930408,127.90608340502253,1221.4131255260147,0.21712069225758243,0.01,0.0
0.12599999999999428,12.0,3.6172802757352764,127.93391842661636,1221.6789304026784,0.21703681654411658,0.01,0.0
0.12604999999999428,12.0,3.6158829647888475,127.96174115056826,1221.944617845512,0.21695297788733084,0.01,0.0
0.12609999999999427,12.0,3.61448627118089,127.98955158231138,1222.2101879063982,0.2168691762708534,0.01,0.0
0.12614999999999427,12.0,3.6130901946386613,128.01734972727647,1222.4756406371969,0.21678541167831966,0.01,0.0
0.12619999999999426,12.0,3.611694734889539,128.0451355908919,1222.7409760897453,0.21670168409337234,0.01,0.0
0.12624999999999426,12.0,3.6102998916610205,128.07290917858361,1223.0061943158573,0.2166179934996612,0.01,0.0
0.12629999999999425,12.0,3.6089056646807247,128.10067049577518,1223.271295367324,0.21653433988084347,0.01,0.0
0.12634999999999424,12.0,3.6075120536763903,128.12841954788775,1223.536279295914,0.2164507232205834,0.01,0.0
0.12639999999999424,12.0,3.6061190583758758,128.1561563403401,1223.8011461533722,0.21636714350255254,0.01,0.0
0.12644999999999423,12.0,3.6047266785071606,128.1838808785486,1224.0658959914217,0.21628360071042962,0.01,0.0
0.12649999999999423,12.0,3.6033349137983444,128.21159316792725,1224.3305288617619,0.21620009482790065,0.01,0.0
0.12654999999999422,12.0,3.601943763977646,128.23929321388763,1224.5950448160702,0.21611662583865876,0.01,0.0
0.12659999999999422,12.0,3.6005532287734052,128.26698102183894,1224.8594439059998,0.2160331937264043,0.01,0.0
0.1266499999999942,12.0,3.599163307914082,128.29465659718798,1225.1237261831825,0.2159497984748449,0.01,0.0
0.1266999999999942,12.0,3.5977740011282555,128.3223199453392,1225.3878916992267,0.21586644006769531,0.01,0.0
0.1267499999999942,12.0,3.5963853081446255,128.34997107169457,1225.6519405057177,0.2157831184886775,0.01,0.0
0.1267999999999942,12.0,3.5949972286920113,128.3776099816538,1225.9158726542187,0.21569983372152068,0.01,0.0
0.1268499999999942,12.0,3.593609762499352,128.4052366806141,1226.1796881962696,0.21561658574996112,0.01,0.0
0.12689999999999418,12.0,3.5922229092957063,128.4328511739704,1226.4433871833874,0.21553337455774238,0.01,0.0
0.12694999999999418,12.0,3.590836668810253,128.46045346711514,1226.7069696670667,0.21545020012861515,0.01,0.0
0.12699999999999417,12.0,3.5894510407722904,128.4880435654385,1226.97043569878,0.2153670624463374,0.01,0.0
0.12704999999999417,12.0,3.588066024911236,128.51562147432813,1227.2337853299755,0.21528396149467416,0.01,0.0
0.12709999999999416,12.0,3.586681620956628,128.5431871991694,1227.4970186120795,0.21520089725739766,0.01,0.0
0.12714999999999416,12.0,3.5852978286381223,128.57074074534532,1227.7601355964957,0.21511786971828734,0.01,0.0
0.12719999999999415,12.0,3.5839146476854955,128.59828211823645,1228.0231363346054,0.21503487886112974,0.01,0.0
0.12724999999999415,12.0,3.5825320778286436,128.625811323221,1228.2860208777663,0.2149519246697186,0.01,0.0
0.12729999999999414,12.0,3.5811501187975816,128.6533283656748,1228.548789277314,0.2148690071278549,0.01,0.0
0.12734999999999413,12.0,3.5797687703224437,128.68083325097135,1228.8114415845612,0.21478612621934662,0.01,0.0
0.12739999999999413,12.0,3.5783880321334838,128.70832598448172,1229.0739778507982,0.21470328192800903,0.01,0.0
0.12744999999999412,12.0,3.577007903961074,128.7358065715746,1229.3363981272923,0.21462047423766442,0.01,0.0
